343,-1.0201139450073242,-1.1266775131225586,-1.1325106620788574,-1.3257349729537964,-1.393409252166748,-1.9112062454223633,-1.9149293899536133,-2.084561347961426,-2.3038623332977295,-2.3083951473236084,-2.3083951473236084,-2.3083951473236084,-2.3083951473236084,-2.3083951473236084,-2.3083951473236084,-2.3083951473236084,-2.3083951473236084,-2.3083951473236084,-2.3083951473236084,
619,0.3263370990753174,0.19733548164367676,0.17145466804504395,0.1029353141784668,0.003725290298461914,-0.25229108333587646,-0.2562134265899658,-0.2562134265899658,-0.33737969398498535,-0.41846346855163574,-0.4219391345977783,-0.4219391345977783,-0.4219391345977783,-0.4219391345977783,-0.4219391345977783,-0.4219391345977783,-0.4219391345977783,-0.4219391345977783,-0.4219391345977783,
1307,-2.4247875213623047,-2.5613420009613037,-2.5832929611206055,-2.7147717475891113,-2.8219470977783203,-2.8448052406311035,-2.8619229793548584,-2.936596393585205,-2.9562041759490967,-2.9562041759490967,-2.9562041759490967,-3.0347824096679688,-3.080477476119995,-3.0822386741638184,-3.0822386741638184,-3.0822386741638184,-3.0822386741638184,-3.0822386741638184,-3.0822386741638184,
1690,-2.2844107151031494,-2.411658763885498,-2.863945484161377,-3.0039515495300293,-3.0751802921295166,-3.600918769836426,-3.6226744651794434,-3.625277280807495,-3.6317391395568848,-3.7229835987091064,-3.725739002227783,-3.725739002227783,-3.725739002227783,-3.725739002227783,-3.725739002227783,-3.725739002227783,-3.725739002227783,-3.725739002227783,-3.725739002227783,
2033,-3.280398368835449,-3.485934019088745,-4.00275993347168,-4.00275993347168,-4.098450660705566,-4.251070499420166,-4.253632068634033,-4.253632068634033,-4.253632068634033,-4.253632068634033,-4.253632068634033,-4.253632068634033,-4.253632068634033,-4.253632068634033,-4.253632068634033,-4.253632068634033,-4.253632068634033,-4.253632068634033,-4.253632068634033,
2943,-3.7413370609283447,-3.90678071975708,-3.938579797744751,-3.9967737197875977,-4.042166709899902,-4.386617660522461,-4.416689395904541,-4.416689395904541,-4.416689395904541,-4.416689395904541,-4.416689395904541,-4.416689395904541,-4.4669036865234375,-4.589748382568359,-4.600132942199707,-4.600132942199707,-4.600132942199707,-4.600132942199707,-4.600132942199707,
3500,1.455190896987915,1.2188363075256348,1.1924598217010498,0.9921185970306396,0.8455054759979248,0.7937581539154053,0.7916724681854248,0.7916724681854248,0.7916724681854248,0.7916724681854248,0.7916724681854248,0.7896897792816162,0.7896897792816162,0.7896897792816162,0.7896897792816162,0.7896897792816162,0.7896897792816162,0.7896897792816162,0.7896897792816162,
3867,-2.0976181030273438,-2.0976181030273438,-2.215406894683838,-2.2302417755126953,-2.3441033363342285,-2.5575060844421387,-2.5641722679138184,-2.5649189949035645,-2.5649189949035645,-2.5649189949035645,-2.5649189949035645,-2.5649189949035645,-2.5649189949035645,-2.5649189949035645,-2.5649189949035645,-2.5649189949035645,-2.5649189949035645,-2.5649189949035645,-2.5649189949035645,
4126,-1.1773433685302734,-1.1902809143066406,-1.2382216453552246,-1.4516339302062988,-1.493422508239746,-1.7882516384124756,-1.790116548538208,-1.790116548538208,-1.790116548538208,-1.790116548538208,-1.790116548538208,-1.790116548538208,-1.790116548538208,-1.790116548538208,-1.790116548538208,-1.790116548538208,-1.790116548538208,-1.790116548538208,-1.790116548538208,
4992,-4.780608177185059,-5.09742546081543,-5.146744728088379,-5.252241134643555,-5.274406433105469,-5.3257060050964355,-5.328873634338379,-5.332359313964844,-5.344335079193115,-5.344335079193115,-5.344335079193115,-5.344335079193115,-5.3477325439453125,-5.347962379455566,-5.347962379455566,-5.347962379455566,-5.347962379455566,-5.347962379455566,-5.347962379455566,
