343,-1.017651081085205,-1.1247361898422241,-1.1391791105270386,-1.3040412664413452,-1.4831081628799438,-1.7600021362304688,-1.9144536256790161,-1.9167184829711914,-1.9167184829711914,-1.9167184829711914,-2.167820692062378,-2.236293077468872,-2.237337112426758,-2.237337112426758,-2.237337112426758,-2.237337112426758,-2.237337112426758,-2.237337112426758,-2.237337112426758,
619,0.3263370990753174,0.19914031028747559,0.17180180549621582,0.10209989547729492,-0.005789279937744141,-0.02899336814880371,-0.24945759773254395,-0.25624704360961914,-0.25624704360961914,-0.25624704360961914,-0.25624704360961914,-0.25624704360961914,-0.3737146854400635,-0.4210946559906006,-0.4210946559906006,-0.4210946559906006,-0.4210946559906006,-0.4210946559906006,-0.4210946559906006,
1307,-2.424987316131592,-2.561784267425537,-2.6514840126037598,-2.665111780166626,-2.7144436836242676,-2.8430681228637695,-2.875293731689453,-2.876633882522583,-2.876633882522583,-2.9190118312835693,-2.955691337585449,-2.955691337585449,-2.955691337585449,-2.9558417797088623,-2.955961227416992,-2.955961227416992,-2.955961227416992,-2.955961227416992,-2.955961227416992,
1690,-2.06534481048584,-2.2099556922912598,-2.867295026779175,-2.999699592590332,-3.0467751026153564,-3.1427886486053467,-3.534876585006714,-3.6273045539855957,-3.6273045539855957,-3.6273045539855957,-3.6273045539855957,-3.6273045539855957,-3.6273045539855957,-3.6273045539855957,-3.6273045539855957,-3.6273045539855957,-3.6273045539855957,-3.6273045539855957,-3.6273045539855957,
2033,-3.280398368835449,-3.4848647117614746,-4.002481937408447,-4.002481937408447,-4.0991129875183105,-4.251579761505127,-4.252970218658447,-4.252970218658447,-4.252970218658447,-4.252970218658447,-4.252970218658447,-4.252970218658447,-4.252970218658447,-4.252970218658447,-4.252970218658447,-4.252970218658447,-4.252970218658447,-4.252970218658447,-4.252970218658447,
2943,-3.7373411655426025,-3.7373411655426025,-3.8740997314453125,-3.9233734607696533,-3.983520030975342,-4.277674198150635,-4.289982318878174,-4.289982318878174,-4.289982318878174,-4.2910475730896,-4.2910475730896,-4.546394348144531,-4.562264442443848,-4.562820911407471,-4.562820911407471,-4.562820911407471,-4.562820911407471,-4.562820911407471,-4.562820911407471,
3500,1.4541637897491455,1.2170512676239014,1.1898605823516846,0.9927775859832764,0.8455054759979248,0.793832540512085,0.7900636196136475,0.7900636196136475,0.7900636196136475,0.7900636196136475,0.7900636196136475,0.7900636196136475,0.7900636196136475,0.7900636196136475,0.7900636196136475,0.7900636196136475,0.7900636196136475,0.7900636196136475,0.7900636196136475,
3867,-2.0976181030273438,-2.0976181030273438,-2.2154369354248047,-2.227673053741455,-2.2674267292022705,-2.611149311065674,-2.6663408279418945,-2.6689910888671875,-2.6689910888671875,-2.6689910888671875,-2.6689910888671875,-2.6689910888671875,-2.6689910888671875,-2.6689910888671875,-2.6689910888671875,-2.6689910888671875,-2.6689910888671875,-2.6689910888671875,-2.6689910888671875,
4126,-1.1773831844329834,-1.1787996292114258,-1.1886858940124512,-1.19706130027771,-1.2391259670257568,-1.731180191040039,-1.7901113033294678,-1.7901113033294678,-1.7901113033294678,-1.7901113033294678,-1.7901113033294678,-1.7901113033294678,-1.7901113033294678,-1.7901113033294678,-1.7901113033294678,-1.7901113033294678,-1.7901113033294678,-1.7901113033294678,-1.7901113033294678,
4992,-4.780608177185059,-5.098893165588379,-5.149259090423584,-5.252241134643555,-5.273737907409668,-5.327288627624512,-5.327288627624512,-5.328954219818115,-5.328954219818115,-5.328954219818115,-5.328954219818115,-5.342988967895508,-5.346645355224609,-5.346645355224609,-5.346645355224609,-5.346645355224609,-5.346645355224609,-5.346645355224609,-5.346645355224609,
