343,-1.016925573348999,-1.1247361898422241,-1.1391791105270386,-1.1391791105270386,-1.3524577617645264,-1.655750036239624,-1.9144536256790161,-1.9180444478988647,-1.9180444478988647,-1.9180444478988647,-2.1300582885742188,-2.2335963249206543,-2.2384843826293945,-2.2384843826293945,-2.2384843826293945,-2.2384843826293945,-2.2384843826293945,-2.2384843826293945,-2.2384843826293945,
619,0.3263370990753174,0.19914031028747559,0.17180180549621582,0.17180180549621582,0.17180180549621582,-0.02498936653137207,-0.1714766025543213,-0.1780712604522705,-0.17841219902038574,-0.17841219902038574,-0.30628323554992676,-0.3212709426879883,-0.3212709426879883,-0.39540648460388184,-0.41941094398498535,-0.41941094398498535,-0.41941094398498535,-0.41941094398498535,-0.41941094398498535,
1307,-2.424987316131592,-2.561784267425537,-2.561784267425537,-2.5829014778137207,-2.714804172515869,-2.8425865173339844,-2.8484597206115723,-2.848548412322998,-2.875828981399536,-2.877183198928833,-2.939704418182373,-2.95534348487854,-2.9567201137542725,-2.9567251205444336,-2.9567251205444336,-2.9567251205444336,-2.9567251205444336,-2.9567251205444336,-2.9567251205444336,
1690,-2.06534481048584,-2.2099556922912598,-2.362823963165283,-2.8652682304382324,-3.0020060539245605,-3.1402456760406494,-3.512223720550537,-3.723694324493408,-3.723694324493408,-3.723694324493408,-3.723694324493408,-3.723694324493408,-3.723694324493408,-3.723694324493408,-3.723694324493408,-3.723694324493408,-3.723694324493408,-3.723694324493408,-3.723694324493408,
2033,-3.280398368835449,-3.4848647117614746,-4.002481937408447,-4.002481937408447,-4.0991129875183105,-4.249535083770752,-4.252113342285156,-4.252113342285156,-4.252113342285156,-4.252113342285156,-4.252113342285156,-4.252113342285156,-4.252113342285156,-4.252113342285156,-4.252113342285156,-4.252113342285156,-4.252113342285156,-4.252113342285156,-4.252113342285156,
2943,-3.7373411655426025,-3.7373411655426025,-3.8716611862182617,-3.9118142127990723,-3.9914650917053223,-4.144964694976807,-4.386617660522461,-4.415407657623291,-4.415407657623291,-4.415407657623291,-4.415407657623291,-4.417851448059082,-4.417851448059082,-4.417851448059082,-4.417851448059082,-4.417851448059082,-4.417851448059082,-4.417879104614258,-4.417879104614258,
3500,1.4541637897491455,1.2199923992156982,1.1909587383270264,0.9927775859832764,0.8455054759979248,0.7933509349822998,0.7902896404266357,0.7902896404266357,0.7902896404266357,0.7902896404266357,0.7902896404266357,0.7902896404266357,0.7902896404266357,0.7902896404266357,0.7902896404266357,0.7902896404266357,0.7902896404266357,0.7902896404266357,0.7902896404266357,
3867,-2.0976181030273438,-2.0976181030273438,-2.2154369354248047,-2.227673053741455,-2.2675247192382812,-2.476794958114624,-2.5486817359924316,-2.5486817359924316,-2.5486817359924316,-2.5486817359924316,-2.5486817359924316,-2.5486817359924316,-2.5486817359924316,-2.5486817359924316,-2.5486817359924316,-2.5486817359924316,-2.5486817359924316,-2.5486817359924316,-2.5486817359924316,
4126,-1.0861730575561523,-1.1883094310760498,-1.1883094310760498,-1.196486473083496,-1.196486473083496,-1.731180191040039,-1.7886124849319458,-1.7935622930526733,-1.8002498149871826,-1.8002498149871826,-1.8002498149871826,-1.8002498149871826,-1.8002498149871826,-1.8002498149871826,-1.8002498149871826,-1.8002498149871826,-1.8002498149871826,-1.8002498149871826,-1.8002498149871826,
4992,-4.780608177185059,-5.098893165588379,-5.098893165588379,-5.098893165588379,-5.098893165588379,-5.271833419799805,-5.327641010284424,-5.327641010284424,-5.327641010284424,-5.327641010284424,-5.327641010284424,-5.332671165466309,-5.345751762390137,-5.345751762390137,-5.345751762390137,-5.345751762390137,-5.345751762390137,-5.345751762390137,-5.345751762390137,
